Customer ID,Cust Since,City,State,Zip,Active?,Sales Rep,Sales Acct,LEAD SOURCE
BRANP,7/24/06,LEAWOOD,KS,66209,Active,,30200,
BRATB,5/2/03,OVERLAND PARK,KS,66221,Active,,30200,
BRAUS,3/31/03,OVERLAND PARK,KS,66221,Active,LARRY,30200,
BRAYK,11/19/20,Olathe,KS,66061,Active,TOM,30200,
BRAZ,4/3/08,SHAWNEE,KS,66226,Active,,30200,
BREIB,9/26/06,LENEXA,KS,66215,Active,,30200,
BREIC,8/28/02,BONNER SPRINGS,KS,66012,Active,,30200,
BREIDD,4/29/03,KANSAS CITY,MO,64113,Active,,30200,
BREND,9/24/15,LEAWOOD,KS,66209,Active,TOM,30200,VALPAK
BRENJ,8/3/06,PRAIRIE VILLAGE,KS,66207,Inactive,,30200,
BRENN,5/13/05,SHAWNEE,KS,66226,Active,ERICD,30200,
BRES,1/24/18,KANSAS CITY,MO,64112,Active,SNOW,30800,
BREW,1/31/14,LEAWOOD,KS,66209,Active,THAYNE,30200,
BREWT,5/6/14,SHAWNEE,KS,66216,Inactive,TOM,30200,ANGIES LIST
BRIA,8/6/14,FAIRWAY,KS,66205,Active,THAYNE,30200,BUSINESS REFERRAL
BRID,10/11/07,OLATHE,KS,66062,Active,,30200,
BRIDP,7/7/09,OLATHE,KS,66062,Active,,30200,
BRIS,10/15/09,LENEXA,KS,66215,Active,,30200,
BRISD,6/24/20,Overland Park,KS,66223,Active,TOM,30200,
BRITE,10/16/09,CORDOVA,TN,38088,Active,,30200,
BRITR,11/21/03,OVERLAND PARK,KS,66209,Active,,30400,
BRITT,10/30/14,OLATHE,KS,66061,Active,TOM,30200,
BROA,4/28/17,OLATHE,KS,66062,Active,TOM,30200,
BROAD,10/2/09,KANSAS CITY,MO,64105,Active,,30200,
BROADC,10/30/09,KANSAS CITY,MO,64111,Active,,30200,
BROCK,2/17/06,SPRING HILL,KS,66083,Active,,30200,
BROCKM,9/19/07,LEAWOOD,KS,66209,Inactive,,30200,
BRODB,11/18/02,PRAIRIE VILLAGE,KS,66208,Active,TOM,30200,
BROK,3/12/18,OVERLAND PARK,KS,66212,Active,TOM,30200,
BROL,4/30/99,OVERLAND PARK,KS,66221,Active,,30200,
BROM,5/29/02,PRAIRIE VILLAGE,KS,66207,Active,,30200,
BROME,4/20/15,OVERLAND PARK,KS,66204,Active,TOM,30200,VALPAK
BRON,10/2/08,MERRIAM,KS,66203,Active,,30200,
BROOHOA,10/12/21,OVERLAND PARK,KS,66221,Active,SVC,30400,
BROOK,4/29/03,OLATHE,KS,66061,Inactive,,30200,
BROOKB,5/26/09,OVERLAND PARK,KS,66085,Active,TOM,30200,
BROOKT,11/17/10,OVERLAND PARK,KS,66224,Inactive,,30200,
BROR,2/18/16,SHAWNEE,KS,66216,Active,TOM,30200,
BROS,5/11/10,INDEPENDENCE,MO,64052,Active,,30200,
BROU,5/10/11,BONNER SPRINGS,KS,66012,Inactive,GABE,30200,
BROWC,4/4/07,SHAWNEE,KS,66226,Active,,30200,
BROWCC,5/1/13,OVERLAND PARK,KS,66207,Active,,30200,
BROWD,11/15/04,RAYMORE,MO,64083,Active,,30200,
BROWK,8/22/13,OVERLAND PARK,KS,66212,Active,THAYNE,30200,
BROWM,7/8/04,SHAWNEE,KS,66216,Active,,30200,
BROWNB,1/28/08,OVERLAND PARK,KS,66213,Inactive,,30200,
BROWND,5/5/05,OLATHE,KS,66062,Inactive,,30200,
BROWNM,3/12/20,LEAWOOD,KS,66211,Active,GABE,30200,
BROWNN,11/9/16,OVERLAND PARK,KS,66209,Active,TOM,30200,
BROWNNA,6/15/21,FAIRWAY,KS,,Active,TOM,30200,HOLY CROSS
BROWNR,11/22/11,OVERLAND PARK,KS,66221,Active,,30200,
BROWP,9/29/15,FAIRWAY,KS,66205,Active,COLE,30200,
BROWR,5/24/07,KANSAS CITY,KS,66109,Active,,30200,
BROWT,8/4/04,OVERLAND PARK,KS,66213,Active,,30400,
BROX,10/25/07,SHAWNEE,KS,66226,Active,,30200,
BRUC,9/18/17,OVERLAND PARK,KS,66213,Active,TOM,30200,
BRUE,7/21/17,SHAWNEE,KS,66216,Active,TOM,30200,
BRUIT,4/4/03,OLATHE,KS,66062,Active,,30400,
BRUL,5/10/10,LENEXA,KS,66220,Inactive,,30200,
BRUM,12/11/01,LENEXA,KS,66215,Active,,30200,
BRUN,4/30/07,SHAWNEE,KS,66216,Active,,30200,
BRUND,5/8/14,KANSAS CITY,MO,64113,Active,COLE,30200,
BRUNG,11/9/16,SHAWNEE,KS,66203,Active,TOM,30200,
BRUNK,2/15/11,LEE'S SUMMIT,MO,64086,Active,SNOW/GEORGE,30800,
BRUS,10/31/07,OVERLAND PARK,KS,66207,Inactive,,30200,
BRYA,1/17/06,OVERLAND PARK,KS,66212,Active,,30200,
BTT,5/21/20,KANSAS CITY,MO,64114,Active,JAMESV,30020,
BUCHB,10/1/03,LEAWOOD,KS,66209,Active,,30200,
BUCHN,6/26/02,LEAWOOD,KS,66209,Active,LARRY,30100,
BUCHP,2/25/05,LENEXA,KS,66215,Active,,30200,
BUCHT,4/8/05,OVERLAND PARK,KS,66221,Active,,30500,
BUCK,11/9/16,OLATHE,KS,66061,Active,GABE,30200,
BUCKK,11/11/16,OLATHE,KS,66061,Active,GABE,30200,
BUFFO,4/18/03,OVERLAND PARK,KS,66221,Active,,30200,
BUFOK,7/26/04,KANSAS CITY,MO,64130,Active,,30200,
BUIED,5/5/03,FAIRWAY,KS,66205,Active,,30200,
BULL,9/20/10,OVERLAND PARK,KS,66202,Active,,30200,
BULU,6/30/17,OVERLAND PARK,KS,66213,Active,TOM,30200,
BUNCN,10/19/20,Leawood,KS,66206,Active,TOM,30200,
BUND,3/14/14,LENEXA,KS,66227,Active,GABE,30200,ANGIES LIST
BUNDM,9/14/21,Leawood,KS,66206,Active,,30200,
BUNK,7/2/04,SHAWNEE,KS,66217,Active,TOM,30200,
BUNKD,10/1/20,Mission,KS,66202,Active,,40235,
BUNKT,2/21/07,OVERLAND PARK,KS,66213,Active,TOM,30200,
BUNN,11/18/15,STILWELL,KS,66085,Active,SVC,30400,
BUNND,6/30/05,SHAWNEE,KS,66217,Active,,30200,
BURA,3/16/09,KANSAS CITY,KS,66112,Active,,30200,
BURB,1/13/03,OVERLAND PARK,KS,66212,Active,,30200,
BURG,1/13/03,OVERLAND PARK,KS,66223,Active,,30200,
BURGE,6/2/11,OLATHE,KS,66061,Inactive,TOM,30200,
BURK,5/13/08,OVERLAND PARK,KS,66210,Inactive,TOM,30200,
BURKA,10/26/18,SHAWNEE,KS,66227,Active,GABE,30200,
BURKK,8/19/08,OVERLAND PARK,KS,66212,Active,TOM,30200,
BURKM,11/21/03,KANSAS CITY,MO,64113,Inactive,,30200,
BURKT,4/7/05,SHAWNEE,KS,66218,Active,,30500,
BURL,12/1/08,SHAWNEE,KS,66226,Active,,30200,
BURN,2/19/03,OLATHE,KS,66062,Active,,30300,
BURNB,4/16/14,MERRIAM,KS,66204,Active,TOM,30200,
BURNS,7/20/15,KANSAS CITY,MO,64113,Inactive,TOM,30200,
BURRB,4/8/03,OLATHE,KS,66062,Inactive,,30400,
BURRBO,9/30/08,OVERLAND PARK,KS,66213,Active,,30200,
BURTD,6/7/07,OVERLAND PARK,KS,66213,Active,,30200,
BURTJ,10/7/21,STILWELL,KS,66085,Active,TOM,30200,
BUSB,1/10/98,OVERLAND PARK,KS,66209,Active,TOM,30200,
BUSC,12/28/18,SHAWNEE,KS,66227,Active,GABE,30200,
BUSHG,7/11/05,QUENEMO,KS,66528,Active,,30200,
BUSIT,6/8/05,SHAWNEE,KS,66216,Active,,30200,
BUSK,3/2/09,KANSAS CITY,KS,66106,Active,TOM,30200,
BUTA,3/12/18,SHAWNEE,KS,66216,Active,TOM,30200,
BUTK,10/14/15,LEAWOOD,KS,66206,Active,GABE,30200,ANGIES LIST
BUTL,6/5/12,LEAWOOD,KS,66224,Active,DAVIDA,30200,
BUTT,3/26/10,LENEXA,KS,66220,Active,LARRY,30200,
BVSD,1/8/07,OVERLAND PARK,KS,66283,Active,,30200,
C&G,12/7/18,KANSAS CITY,MO,64108,Active,SNOW/GEORGE,30800,
C&O,12/12/06,OVERLAND PARK,KS,66212,Active,TOM,30900,
CADYA,12/10/20,Overland Park,KS,66221,Active,TOM,30200,
CAHD,7/22/19,OLATHE,KS,66062,Active,TOM,30200,
CAHI,12/4/08,LEAWOOD,KS,66224,Inactive,,30200,
CAHO,9/12/08,OVERLAND PARK,KS,66213,Inactive,,30200,
CAIN,9/5/12,LENEXA,KS,66215,Active,LARRY,30200,
CALD,5/12/09,OVERLAND PARK,KS,66085,Active,,30200,
CALDD,5/15/15,OVERLAND PARK,KS,66213,Active,TOM,30200,
CALH,10/17/05,KANSAS CITY,MO,64145,Active,,30200,
CALIFIN-6950,1/13/22,MISSION,KS,66202,Active,SNOW,30800,
CALJ,1/10/98,OVERLAND PARK,KS,66204,Active,,30200,
CALL,6/25/07,KANSAS CITY,MO,64152,Inactive,,30200,
CALLO,8/31/15,LENEXA,KS,66227,Inactive,GABE,30200,VALPAK
CAM,10/17/18,PRAIRIE VILLAGE,KS,66207,Active,GABE,30200,
CAMB,6/23/06,OLATHE,KS,66061,Active,,30200,
CAMD,8/22/19,KANSAS CITY,MO,64113,Active,GABE,30200,
CAMJ,8/27/13,OVERLAND PARK,KS,66210,Inactive,TOM,30200,
CAMP,8/17/06,OVERLAND PARK,KS,66213,Inactive,,30200,
CAMPD,8/4/04,OVERLAND PARK,KS,66213,Inactive,,30400,
CAMPH,6/25/09,OVERLAND PARK,KS,66221,Active,,30200,
CAMPJ,3/9/04,OVERLAND PARK,KS,66221,Active,,30200,
CAMPL,4/20/10,OLATHE,KS,66061,Active,,30200,
CAMPM,3/26/03,OVERLAND PARK,KS,66221,Active,,30400,
CAMPUS,7/21/08,KANSAS CITY,MO,64108,Active,TOM,30900,
CANN,7/25/03,OLATHE,KS,66061,Active,,30200,
CANND,3/13/12,KANSAS CITY,MO,64114,Active,GABE,30200,
CAO,8/3/04,SHAWNEE,KS,66216,Active,,30200,
CAPIT,4/21/05,OVERLAND PARK,KS,66283,Active,,30200,
CAPLC,12/9/03,LEAWOOD,KS,66224,Active,,30200,
CAPPO,10/7/05,OVERLAND PARK,KS,66221,Active,TOM,30200,
CAPR,10/6/06,KANSAS CITY,MO,64114,Inactive,,30200,
CARA,5/13/14,OVERLAND PARK,KS,66210,Active,GABE,30200,ANGIES BIG DEAL
CARC,9/27/07,DESOTO,KS,66018,Active,,30200,
CARD,9/1/06,OLATHE,KS,66062,Active,,30200,
CAREG,6/25/03,BLUE SPRINGS,MO,64015,Active,LARRY,30100,
CARJ,3/30/99,PLATTE CITY,MO,64079,Inactive,,30200,
CARJO,8/14/19,KANSAS CITY,MO,64145,Active,TOM,30200,
CARKD,10/20/03,OVERLAND PARK,KS,66221,Active,,30200,
CARL,11/15/98,OVERLAND PARK,KS,66223,Active,,30200,
CARLD,8/14/06,LEAWOOD,KS,66209,Active,,30200,
CARLJ,10/30/07,LEAWOOD,KS,66209,Inactive,,30200,
CARM,7/24/07,LEAWOOD,KS,66206,Active,,30200,
CARMO,8/13/18,OVERLAND PARK,KS,66213,Active,LARRY,30300,
CARNB,5/27/20,LENEXA,KS,66227,Active,TOM,30200,
CARND,4/4/03,OVERLAND PARK,KS,66221,Active,TOM,30200,
CARNJ,4/30/20,Overland Park,KS,66212,Active,TOM,30900,
CARNM,4/7/06,OVERLAND PARK,KS,66221,Active,,30200,
CARNP,6/1/06,LENEXA,KS,66215,Inactive,GABE,30200,
CAROD,3/25/03,LEAWOOD,KS,66224,Active,SVC,30400,
CARP,5/2/06,LEE'S SUMMIT,MO,64081,Active,,30200,
CARPJ,3/26/03,OVERLAND PARK,KS,66221,Active,,30400,
CARR,6/1/00,OVERLAND PARK,KS,66210,Inactive,TOM,30200,
CARRA,4/19/13,PRAIRIE VILLAGE,KS,66208,Active,SNOW/GEORGE,30800,
CARRD,6/10/10,OVERLAND PARK,KS,66213,Active,,30200,
CARS,10/6/99,OVERLAND PARK,KS,66213,Active,,30200,
CARSL,11/8/16,ROELAND PARK,KS,66205,Active,GABE,30200,
CART,3/29/01,LENEXA,KS,66220,Active,,30200,
CARTE,11/10/10,MISSION,KS,66202,Active,,30200,
CARTJ,2/16/05,OVERLAND PARK,KS,66212,Active,,30200,
CARTL,4/4/03,OVERLAND PARK,KS,66221,Inactive,,30400,
CARTM,4/21/05,OVERLAND PARK,KS,66213,Inactive,TOM,30200,
CARWJ,7/30/09,OVERLAND PARK,KS,66214,Active,,30200,
CASA,2/16/11,OVERLAND PARK,KS,66212,Inactive,TOM,30800,
CASEJ,5/4/04,OVERLAND PARK,KS,66213,Inactive,,30200,
CASET,9/2/10,LEAWOOD,KS,66209,Active,,30200,
CASH,4/19/07,KANSAS CITY,MO,64112,Active,,30200,
CASHC,7/12/13,LEAWOOD,KS,66206,Inactive,GABE,30200,
CASHD,10/27/20,Leawood,KS,66206,Active,GABE,30200,
CASHE,2/4/10,KANSAS CITY,MO,64108,Active,,30800,
CASS,5/20/05,LEAWOOD,KS,66224,Active,,30200,
CASSI,12/13/10,KANSAS CITY,MO,64108,Active,SNOW/GEORGE,30800,
CAST,8/20/10,LEAWOOD,KS,66209,Inactive,,30200,
CASTE,7/2/04,OVERLAND PARK,KS,66221,Active,,30200,
CASTK,4/2/05,OVERLAND PARK,KS,66213,Active,TOM,30200,
CATE,7/12/06,LENEXA,KS,66220,Active,,30200,
CATEN,8/11/15,LEAWOOD,KS,66206,Active,COLE,30200,
CATES,7/17/08,LENEXA,KS,66227,Active,,30200,
CATHE,3/21/14,KANSAS CITY,KS,66102,Active,THAYNE,30200,
CATHM,10/27/04,OLATHE,KS,66062,Inactive,,30200,
CATTS,7/5/05,SHAWNEE,KS,66216,Active,,30200,
CAWM,6/4/03,LEE'S SUMMIT,MO,64063,Active,,30200,
CAZA,3/1/07,OVERLAND PARK,KS,66223,Active,,30200,
CB,6/21/06,TOPEKA,KS,66603,Active,,30200,
CBR,6/26/07,TOPEKA,KS,66603,Active,TOM,30900,
CBRE,12/9/10,WARREN,MI,48090,Active,SNOW/GEORGE,30800,
CDHA,5/31/01,OVERLAND PARK,KS,66207,Active,,30100,
CEDA,2/19/15,OLATHE,KS,66051,Active,SNOW/TOM,30800,
CHAFB,3/26/03,OVERLAND PARK,KS,66207,Inactive,,30400,
CHAFF,6/3/05,OVERLAND PARK,KS,66214,Active,TOM,30200,
CHAIS,9/4/19,OVERLAND PARK,KS,66213,Active,TOM,30200,
CHAM,6/8/05,OVERLAND PARK,KS,66206,Active,,30200,
CHAMD,7/27/05,KANSAS CITY,MO,64114,Inactive,,30200,
CHAMO,4/14/11,LEES SUMMIT,MO,64082,Inactive,GABE,30200,
CHANB,9/23/05,OVERLAND PARK,KS,66221,Active,,30200,
CHAPB,11/8/16,OVERLAND PARK,KS,66213,Active,MIKEHU,30200,
CHAPIN,1/8/07,LENEXA,KS,66215,Active,,30200,
CHAPING,5/29/07,OVERLAND PARK,KS,66212,Active,GABE,30200,
CHAPL,5/11/10,LEAWOOD,KS,66209,Active,,30200,
CHAPP,8/26/04,OVERLAND PARK,KS,66213,Active,,30200,
CHAPR,5/18/04,LENEXA,KS,66216,Active,,30200,
CHAR,7/31/06,LENEXA,KS,66220,Active,,30200,
CHART,11/27/12,LENEXA,KS,66215,Active,SNOW/TOM,30800,
CHASC,10/14/05,OVERLAND PARK,KS,66224,Active,,30200,
CHASL,4/21/15,OLATHE,KS,66062,Active,GABE,30200,
CHAT,7/15/19,RAYMORE,MO,64083,Active,GABE,30200,
CHAUT,4/7/04,OLATHE,KS,66062,Active,,30200,
CHEEM,11/23/05,OVERLAND PARK,KS,66213,Active,,30200,
CHENJ,10/8/03,OVERLAND PARK,KS,66213,Active,,30200,
CHERN,5/6/05,LENEXA,KS,66215,Active,TOM,30200,
CHEU,1/22/02,PRAIRIE VILLAGE,KS,66207,Active,,30200,
CHIC,3/10/00,LAKE LOTAWANA,MO,64086,Inactive,,30100,
CHIR,10/5/11,LEAWOOD,KS,66209,Inactive,DAVIDA,30200,
CHMY,11/4/08,OLATHE,KS,66062,Inactive,,30200,
CHOQ,10/19/12,OVERLAND PARK,KS,66221,Inactive,GABE,30200,
CHRISH,6/23/03,OVERLAND PARK,KS,66223,Active,,30200,
CHRISJ,9/29/14,SHAWNEE,KS,66226,Active,TOM,30200,VALPAK
CHRIST,1/3/14,OVERLAND PARK,KS,66210,Active,SNOW/GEORGE,30800,
CHRZ,7/12/06,OLATHE,KS,66061,Active,GCP3,30900,
CILL,8/25/14,OVERLAND PARK,KS,66212,Active,TOM,30200,VALPAK
CIND,9/26/11,OVERLAND PARK,KS,66214,Active,TOM,30200,
CINDAUG,1/30/20,Kansas City,MO,64108,Active,SNOW,30800,
CINQ,11/8/16,OVERLAND PARK,KS,66221,Active,TOM,30200,
CION,5/24/07,LEAWOOD,KS,66209,Inactive,LARRY,30200,
CISTEJ,7/20/05,OVERLAND PARK,KS,66221,Active,LARRY,30200,
CITY,6/5/07,OVERLAND PARK,KS,66213,Active,,30200,
CITYVIEW,9/18/08,NORTH KANSAS CITY,MO,64116,Active,,30200,
CLAD,7/4/01,MISSION,KS,66202,Active,,30200,
CLAJ,5/14/08,OLATHE,KS,66061-6516,Active,,30200,
CLAK,10/12/09,OVERLAND PARK,KS,66223,Active,,30200,
CLAN,7/29/10,OVERLAND PARK,KS,66207,Active,TOM,30100,
CLANCEY,9/15/10,OVERLAND PARK,KS,66214,Inactive,,30200,
CLANP,6/27/11,OVERLAND PARK,KS,66224,Active,LARRY,30200,
CLARB,9/19/05,MISSION HILLS,KS,66208,Active,LARRY,30200,
CLARD,3/12/04,OVERLAND PARK,KS,66213,Inactive,,30200,
CLARJ,5/11/04,MISSION HILLS,KS,66208,Inactive,,30200,
CLARK,7/21/04,OLATHE,KS,66061,Active,,30200,
CLARKC,3/7/12,PRAIRIE VILLAGE,KS,66208,Active,TOM,30200,
CLARKD,11/9/16,SHAWNEE,KS,66216,Active,MIKEHU,30200,
CLARKJ,5/31/05,PRAIRIE VILLAGE,KS,66207,Active,,30200,
CLARKJU,5/15/14,LEAWOOD,KS,66209,Active,SVC,30400,
CLARKK,8/10/20,Overland Park,KS,66221,Active,GABE,30200,
CLARKS,11/29/11,KANSAS CITY,MO,64120,Active,LARRY,30300,
CLARL,12/10/02,PRAIRIE VILLAGE,KS,66208,Active,TOM,30200,
CLARV,7/1/08,OLATHE,KS,66061,Active,,30200,
CLASS,12/16/08,KANSAS CITY,MO,64111,Active,GABE,30200,
CLAV,1/10/98,PRAIRIE VILLAGE,KS,66207,Inactive,,30200,
CLAX,6/7/07,OVERLAND PARK,KS,66214,Inactive,,30200,
CLAY,8/9/05,LENEXA,KS,66219,Active,,30200,
CLAYB,9/20/11,OVERLAND PARK,KS,66207,Active,GABE,30200,
CLAYT,6/30/08,KANSAS CITY,MO,64113,Active,,30200,
CLEM,3/20/12,OVERLAND PARK,KS,66212,Active,,30200,
CLOK,4/14/05,LENEXA,KS,66216,Active,,30200,
CLUNB,3/25/03,LEAWOOD,KS,66206,Active,,30400,
CLUND,4/3/14,OVERLAND PARK,KS,66221,Active,GABE,30200,
CLUNV,2/23/18,PRAIRIE VILLAGE,KS,66207,Active,GABE,30200,
CLYM,6/25/18,LEAWOOD,KS,66208,Active,GABE,30200,
COATE,4/29/20,Olathe,KS,66062,Active,GABE,30200,
COCHS,11/14/03,OVERLAND PARK,KS,66221,Active,,30200,
COCJ,3/6/20,OVERLAND PARK,KS,66213,Active,GABE,30200,
COF,3/18/11,OTTAWA,KS,66067,Active,THAYNE,30200,
COHEC,4/16/03,MISSION HILLS,KS,66208,Active,,30200,
COHEN,12/13/06,KANSAS CITY,MO,64112,Active,,30200,
COKJ,5/19/05,SHAWNEE,KS,66218,Active,,30200,
COLD,1/10/98,LENEXA,KS,66220,Active,,30200,
COLDW,11/12/07,SHAWNEE,KS,66203,Active,,30200,
COLE,10/17/06,MISSION,KS,66202,Active,,30200,
COLEB,4/15/03,LENEXA,KS,66215,Active,,30200,
COLEC,4/20/06,LENEXA,KS,66219,Active,,30200,
COLED,11/10/08,PRAIRIE VILLAGE,KS,66207,Active,,30200,
COLEE,11/30/09,OVERLAND PARK,KS,66223,Active,,30200,
COLER,5/9/03,OVERLAND PARK,KS,66213,Active,SCOTT,30200,
COLERE,12/28/12,IRVINE,CA,92602,Active,SNOW/GEORGE,30800,
COLLB,5/25/04,OLATHE,KS,66061,Active,,30200,
COLLC,3/21/07,SHAWNEE,KS,66226,Inactive,,30200,
COLLD,11/28/01,LEE'S SUMMIT,MO,64064,Active,,30100,
COLLI,5/10/05,OVERLAND PARK,KS,66221,Active,,30200,
COLLIE,12/28/12,KANSAS CITY,MO,64111,Active,SNOW,30800,
COLLR,6/3/03,KANSAS CITY,KS,66109,Active,,30200,
COLLS,4/2/19,OVERLAND PARK,KS,66210,Active,GABE,30200,
COLO,12/14/09,KANSAS CITY,M0,64114,Active,SNOW/JEFF,30800,
COME,4/27/09,OVERLAND PARK,KS,66209,Active,,30200,
COMET,11/9/16,LEAWOOD,KS,66224,Active,GABE,30200,
COMPD,12/5/07,LENEXA,KS,66219,Inactive,,30200,
COMPR,11/15/04,SPRING HILL,KS,66083,Active,,30200,
CONA,11/21/01,OVERLAND PARK,KS,66207,Inactive,,30200,
COND,6/8/15,OLATHE,KS,66062,Active,GABE,30200,
CONL,3/26/08,SHAWNEE,KS,66226,Active,,30200,
CONLB,4/24/13,LENEXA,KS,66220,Inactive,TOM,30200,
CONN,11/10/08,LEAWOOD,KS,66206,Active,,30200,
CONNB,6/4/03,OVERLAND PARK,KS,66212,Active,,30200,
CONNK,5/5/09,OVERLAND PARK,KS,66221,Active,,30200,
CONR,8/7/00,LEE'S SUMMIT,MO,64064,Active,,30100,
CONS,8/8/06,PRAIRIE VILLAGE,KS,66208,Active,,30200,
CONSTP,11/15/04,OVERLAND PARK,KS,66210,Active,,30200,
COOC,10/26/04,OVERLAND PARK,KS,66207,Active,,30200,
COOD,1/13/03,SHAWNEE,KS,66216,Active,,30200,
COOK,11/18/05,LEAWOOD,KS,66208,Active,,30200,
COOKA,8/2/07,LENEXA,KS,66215-2742,Active,,30200,
COOKC,5/12/03,OVERLAND PARK,KS,66213,Inactive,,30200,
COOKCC,4/29/05,OVERLAND PARK,KS,66221,Inactive,,30200,
COOKD,10/22/19,OVERLAND PARK,KS,66213,Active,TOM,30200,
COOKE,6/11/10,SHAWNEE,KS,66216,Inactive,,30200,
COOL,11/26/04,INDEPENDENCE,MO,64055,Active,,30200,
COOM,10/6/05,OVERLAND PARK,KS,66213,Active,TOM,30200,
COON,6/19/18,OVERLAND PARK,KS,66210,Active,GABE,30200,
COOPA,4/16/13,MISSION HILLS,KS,66208,Active,SVC,30400,
COOPB,10/1/03,LENEXA,KS,66216,Active,,30200,
COOPR,3/22/04,KANSAS CITY,MO,64113,Active,,30200,
COOPS,4/15/03,LEAWOOD,KS,66224,Active,,30200,
COOR,8/30/04,SHAWNEE,KS,66216,Active,,30200,
COOS,6/6/11,OVERLAND PARK,KS,66207,Active,,30200,
COOV,5/30/07,SHAWNEE,KS,66216,Active,,30200,
COPA,12/16/09,OVERLAND PARK,KS,66211,Active,SNOW/GEORGE,30800,
COPU,10/30/13,STILWELL,KS,66085,Active,GABE,30200,
CORB,8/6/07,SHAWNEE,KS,66226,Inactive,,30200,
CORC,11/14/06,LAKE WINABEGO,MO,64034,Active,,30200,
CORD,5/8/19,OVERLAND PARK,KS,66224,Active,TOM,30200,
CORG,11/9/16,OVERLAND PARK,KS,66062,Active,LARRY,30200,
CORLS,3/20/03,BUCYRUS,KS,66013,Active,,30400,
CORN,8/24/18,LENEXA,KS,66219,Active,TOM,30200,
CORNM,6/9/03,OLATHE,KS,66061,Active,,30200,
CORP,5/13/03,,,,Active,,30200,
COSM,6/11/09,OLATHE,KS,66061,Inactive,,30200,
COSTP,6/2/03,OVERLAND PARK,KS,66210,Active,LARRY,30200,
COTM,11/16/17,OVERLAND PARK,KS,66210,Active,TOM,30200,
COTTS,7/7/04,OVERLAND PARK,KS,66221,Active,,30200,
COTTW,9/29/03,OVERLAND PARK,KS,66213,Active,,30200,
COUGAR,9/6/05,OVERLAND PARK,KS,66213,Active,,30200,
COUL,7/23/07,OVERLAND PARK,KS,66221,Inactive,,30200,
COUN,9/27/06,MISSION,KS,66202,Active,,30200,
COUP,7/26/06,SHAWNEE,KS,66216,Active,,30200,
COVEN,5/24/06,OVERLAND PARK,KS,66212,Active,TOM,30900,
COVG,4/28/06,OVERLAND PARK,KS,66221,Active,,30200,
COXB,4/27/07,OVERLAND PARK,KS,66207,Active,,30200,
COXK,10/27/98,OVERLAND PARK,KS,66207,Active,,30200,
COZ,11/14/06,LEE'S SUMMIT,MO,64064,Inactive,,30200,
CPFI,11/15/10,KANSAS CITY,MO,64108,Active,,30200,
CRAB,11/9/09,OVERLAND PARK,KS,66221,Active,,30200,
CRAG,7/16/18,LEAWOOD,KS,66224,Active,GABE,30200,
CRAID,10/5/04,MISSION HILLS,KS,66208,Active,,30200,
CRAIH,10/14/10,KANSAS CITY,MO,64137,Inactive,,30200,
CRAIN,7/14/05,SHAWNEE,KS,66217,Active,,30200,
CRAJ,1/10/98,EDGERTON,KS,66021,Inactive,,30200,
CRAMP,3/10/09,MISSION HILLS,KS,66208,Active,TOM,30200,
CRAND,9/8/03,OVERLAND PARK,KS,66212,Active,,30200,
CRAV,6/11/15,OVERLAND PARK,KS,66223,Active,TOM,30200,
CRAVD,11/9/16,LEAWOOD,KS,66208,Active,MIKEHU,30200,
CRAWD,4/23/13,OVERLAND PARK,KS,66210,Active,LARRY,30200,
CRAWG,4/13/05,KANSAS CITY,MO,64113,Active,,30200,
CRAWJ,7/30/09,OVERLAND PARK,KS,66214,Active,,30200,
CRIL,10/19/04,OVERLAND PARK,KS,66223,Active,,30200,
CRIM,5/1/12,WEATHERBY LAKE,MO,64152,Active,GABE,30200,
CRIPP,4/21/05,GLADSTONE,MO,64119,Inactive,,30200,
CROFM,9/13/05,OLATHE,KS,66062,Active,,30200,
CROM,3/23/07,OVERLAND PARK,KS,66213,Active,,30200,
CROO,3/13/17,OVERLAND PARK,KS,66085,Active,MIKEHU,30200,
CROSS,12/7/06,KANSAS CITY,MO,64106,Active,SNOW,30800,
CROU,10/3/05,OVERLAND PARK,KS,66221,Active,,30200,
CROWE,10/9/17,OVERLAND PARK,KS,66213,Active,GABE,30200,
CROWJ,11/4/13,OLATHE,KS,66061,Active,THAYNE,30200,
CROWL,12/11/09,SHAWNEE,KS,66218,Active,,30200,
CROWN,6/7/06,LENEXA,KS,66219,Active,,30200,
CROWNG,9/7/07,SHAWNEE,KS,66286-0604,Active,,30200,
CRUT,7/25/19,LENEXA,KS,66219,Active,TOM,30200,
CUFFN,6/12/03,LENEXA,KS,66219,Active,,30200,
CULL,6/17/13,OVERLAND PARK,KS,66221,Active,LARRY,30200,
CULOP,3/30/05,OVERLAND PARK,KS,66221,Active,,30200,
CULP,7/30/03,OLATHE,KS,66061,Active,,30200,
CUMLL,9/17/03,OVERLAND PARK,KS,66214,Active,,30200,
CUMM,9/18/17,OVERLAND PARK,KS,66214,Active,TOM,30200,
CUMR,5/17/99,OVERLAND PARK,KS,66221,Active,,30100,
CUNM,3/23/05,SHAWNEE,KS,66216,Active,,30200,
CUNNE,4/15/03,LEAWOOD,KS,66206,Active,,30200,
CUNNG,4/21/04,BLOOMFIELD,MI,48302-0131,Active,,30200,
CUNNG2,7/16/09,BLOOMFIELD HILLS,MI,48302,Inactive,,30200,
